"","ES_ID","X","StudyID","y_CER","include_meta","He07_scale_re","He09_AQreceived","He11_funding","He12_COI","He05_Country_re","He05_Country_nonus","He16_published","He_asgn_type","Sa07_males","Sa21_scl_set","Sa22_scl_type","Sa08_SES_re","Sa_perc_nonwt","Sa_age_re","Sa24_be_dif_re","Cn02_condit","Cn03_name","Cn03_name_re","Cn05_lng_wks","Cn06_fidel","Cn08_univ_tert","Cn09_focus","Cn04_who_impl_re","Cn_devl_impl","Cn_Curr_group","Cn_Target_group","Cn_SclPlcy_group","Cn_PsyEd_group","Cn_SklRle_group","Cn_Train_group","Cn_Inter_group","Cn12_co_type","Cn13_co_same_scl","Cn14_co_contam","Co02_macro.1","Co03b_micro.1","Co03a_prp_vic.1","Co05_who.1","Co06_direction.1","Co07_nu_itms.1","Co10_coeff_val.1","Co12_att_beh.1","Co13_timeframe.1","z_pofo_weeks","z_post_or_follow","z_pre_int_eSS","z_pre_co_eSS","z_pofo_int_eSS","z_pofo_co_eSS","z_pofo_co_SS","z_pofo_int_SS","vi","yi_flp","yi_type","He17_attrition","He18_ba_eqv","He19_confound","He20_reliability","He21_any_other_issues","He22_WWC_rating"
"372",327111,211,8106,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.468,"02  Urban","01  Public",3,1,13.58,"test-no-diff","01  Intervention","Prev@cib","Named Program",39,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,1,1,1,1,1,1,"01  Business as usual or no intervention","01 Yes","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"10-plus",0.72,"02 Behavior","05 - 1 year or 12 months",4,"01  Posttest",175,95,175,95,236,434,0.00901776804983607,-0.244377595419233,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"373",327112,307,8106,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.468,"02  Urban","01  Public",3,1,13.58,"test-no-diff","01  Intervention","Prev@cib","Named Program",39,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,1,1,1,1,1,1,"01  Business as usual or no intervention","01 Yes","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"10-plus",0.88,"02 Behavior","05 - 1 year or 12 months",4,"01  Posttest",307,167,275,150,236,434,0.0070990580352807,-0.283546122538756,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"374",327113,81,8106,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.468,"02  Urban","01  Public",3,1,13.58,"test-no-diff","01  Intervention","Prev@cib","Named Program",39,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,1,1,1,1,1,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.8,"02 Behavior","05 - 1 year or 12 months",4,"01  Posttest",281,153,263,143,236,434,0.00836257412132897,-0.224290873920947,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"375",327114,128,8106,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.468,"02  Urban","01  Public",3,1,13.58,"test-no-diff","01  Intervention","Prev@cib","Named Program",39,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,1,1,1,1,1,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.88,"02 Behavior","05 - 1 year or 12 months",4,"01  Posttest",300,163,305,166,236,434,0.007575707399695,-0.364256705747267,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
"376",327134,78,1093,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.53,"02  Urban","03  Mixture",4,1,13.8,"test-no-diff","01  Intervention","ConRed Program","Named Program",12,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,1,1,1,1,1,"02  Straw man intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.88,"02 Behavior","03 - 60 days or 2 months",1,"01  Posttest",595,298,595,298,298,595,0.00358309538086703,-0.150790566062081,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"377",327136,428,8561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","US","US","Yes","ran_scl",0.51,"04  Mixture","02  Private",2,0.235,11.5,"test-no-diff","01  Intervention","Restorative Practices","Named Program",104,"meas-low","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",0,1,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.7,"01 Attitude","02 - 30 days or 1 month",104,"02  Follow-up",1176.8,2870.4,977,1794,1794,977,0.00290300937303445,-0.0062061314595367,"beta","ha-una-rct","above-05-controls","no-confound","relib-met","yes","DNMS"
"378",327137,432,8561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","US","US","Yes","ran_scl",0.51,"04  Mixture","02  Private",2,0.235,11.5,"test-no-diff","01  Intervention","Restorative Practices","Named Program",104,"meas-low","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",0,1,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.7,"01 Attitude","02 - 30 days or 1 month",104,"02  Follow-up",1300,2218.4,977,1794,1794,977,0.00290300704020902,-0.00505841370013931,"beta","ha-una-rct","above-05-controls","no-confound","relib-met","yes","DNMS"
"379",327138,118,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.628,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1633,2870.4,949,1011,1011,949,0.023409,0,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"380",327139,123,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.73,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1521.6,2922,949,1011,1011,949,0.938961,0.389002355255997,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"381",327140,309,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.752,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1587,2874.2,949,1011,1011,949,0.005625,-0.309591287130904,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"382",327141,344,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.66,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1772.2,2570.2,949,1011,1011,949,0.023409,-0.135238515948006,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"383",327142,363,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B05  Externalizing problems, general","02 Victimization","01  Self-report",NA,"1-item",0.672,"01 Attitude","01 - Less than 30 days",0,"01  Posttest",1762.8,2514.8,949,1011,1011,949,0.023409,0,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"384",327143,366,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B05  Externalizing problems, general","02 Victimization","01  Self-report",NA,"1-item",0.704,"01 Attitude","01 - Less than 30 days",0,"01  Posttest",1518.8,2574,949,1011,1011,949,0.287296,0.20392256764922,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"385",327144,352,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"1-item",0.62,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1447.4,2218.4,949,1011,1011,949,2.5e-05,-0.555327716287367,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"386",327145,350,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",0,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"1-item",0.59,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1650.2,2570.2,949,1011,1011,949,0.005929,-0.420089200339361,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"387",327146,116,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.738,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1159.2,2218.4,986,1050,1050,986,0.023409,-0.135238515948006,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"388",327147,98,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.576,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1168.6,2866.6,986,1050,1050,986,0.032041,-0.555327716287367,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"389",327148,312,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.626,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1651,2218.4,986,1050,1050,986,0.010404,-0.216166632690141,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"390",327149,321,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.624,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1650.2,2514.8,986,1050,1050,986,0.016384,-0.729680487470264,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"391",327150,364,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B05  Externalizing problems, general","02 Victimization","01  Self-report",NA,"1-item",0.73,"01 Attitude","01 - Less than 30 days",0,"01  Posttest",1177.2,2925.8,986,1050,1050,986,0.032041,0,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"392",327151,365,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B05  Externalizing problems, general","02 Victimization","01  Self-report",NA,"1-item",0.778,"01 Attitude","01 - Less than 30 days",0,"01  Posttest",1762.8,2922,986,1050,1050,986,0.010404,-0.420089200339361,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"393",327152,347,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"1-item",0.746,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1169,2514.8,986,1050,1050,986,6.4e-05,-0.216166632690141,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"394",327153,348,8105,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","No","Scandin","Non-US","Yes","non_ind",1,"02  Urban","01  Public",4,0.05,14.35,"did-not-test","01  Intervention","The KiVa Program","Named Program",52,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"1-item",0.728,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1298.4,2518.6,986,1050,1050,986,2.5e-05,-0.420089200339361,"aor","qed","does-not-control","no-confound","relib-not-met","no","DNMS"
"395",327154,73,7783,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","Other","Non-US","No","non_ind",0.75,"03  Suburban","01  Public",1,1,16.37,"did-not-test","01  Intervention","Group Counseling Program","Generic Program",8,"no-meas","02  Tertiary","target-cyber","PI","PI-dev-imp",1,1,0,1,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.672,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",12,12,12,12,12,12,0.281780762755753,-1.59290812042068,"dnd_mn","qed","above-25","no-confound","relib-not-met","no","DNMS"
"396",327155,88,7783,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","Other","Non-US","No","non_ind",0.75,"03  Suburban","01  Public",1,1,16.37,"did-not-test","01  Intervention","Group Counseling Program","Generic Program",8,"no-meas","02  Tertiary","target-cyber","PI","PI-dev-imp",1,1,0,1,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.742,"02 Behavior","06 - Lifetime (""ever"")",7,"02  Follow-up",12,12,12,12,12,12,0.310685501011967,-2.04527786935655,"dnd_mn","qed","above-25","no-confound","relib-not-met","no","DNMS"
"397",327156,170,7736,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_scl",0.51,"04  Mixture","01  Public",3,1,13.5,"test-diff-found","01  Intervention","The Skills for Life","Named Program",104,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.572,"02 Behavior","03 - 60 days or 2 months",52,"01  Posttest",692,364,502,252,332,663,0.166284504749439,0.973463111359852,"dnd_or2g","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"398",327157,403,6142,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","01 Yes","No","US","US","Yes","ran_cls",0.49,"02  Urban","01  Public",2,0.65,11.42,"test-no-diff","01  Intervention","Gang Resistance Education and Training (GREAT) program","Named Program",13,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,1,1,1,0,0,"01  Business as usual or no intervention","01 Yes","02 No","G00  School Performance","G01  GPA or Grades","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"1-item",0.79,"-99 Not applicable","05 - 1 year or 12 months",0,"01  Posttest",450,383,450,383,1061,1247,0.00412176983705507,0.011692188566056,"dnd_mn","ha-una-rct","above-05-controls","no-confound","relib-met","no","MSWR"
